Year,Month,Day,Period,Area 1,Area 2,Area 3
2020,7,4,21,5,5,5
2020,7,4,22,5,5,5
2020,7,4,23,5,5,5
2020,7,4,24,67,67,67
2020,7,5,1,66,66,66
2020,7,5,2,53,53,53
2020,7,5,3,37,37,37
2020,7,5,4,19,19,19
2020,7,5,5,12,12,12
2020,7,5,6,28,28,28
2020,7,5,7,28,28,28
2020,7,5,8,36,36,36
2020,7,5,9,36,36,36
2020,7,5,10,36,36,36
2020,7,5,11,36,36,36
2020,7,5,12,17,17,17
2020,7,5,13,18,18,18
2020,7,5,14,18,18,18
2020,7,5,15,19,19,19
2020,7,5,16,9,9,9
2020,7,5,17,13,13,13
2020,7,5,18,11,11,11
2020,7,5,19,25,25,25
2020,7,5,20,17,17,17
2020,7,5,21,26,26,26
2020,7,5,22,29,29,29
2020,7,5,23,57,57,57
2020,7,5,24,80,80,80
2020,7,6,1,67,67,67
2020,7,6,2,67,67,67
2020,7,6,3,65,65,65
2020,7,6,4,69,69,69
2020,7,6,5,79,79,79
2020,7,6,6,73,73,73
2020,7,6,7,54,54,54
2020,7,6,8,58,58,58
2020,7,6,9,43,43,43
2020,7,6,10,37,37,37
2020,7,6,11,37,37,37
2020,7,6,12,37,37,37
2020,7,6,13,18,18,18
2020,7,6,14,19,19,19
2020,7,6,15,18,18,18
2020,7,6,16,11,11,11
2020,7,6,17,7,7,7
2020,7,6,18,14,14,14
2020,7,6,19,15,15,15
2020,7,6,20,14,14,14
2020,7,6,21,31,31,31
2020,7,6,22,26,26,26
2020,7,6,23,28,28,28
2020,7,6,24,52,52,52
2020,7,7,1,37,37,37
2020,7,7,2,25,25,25
2020,7,7,3,29,29,29
2020,7,7,4,24,24,24
2020,7,7,5,14,14,14
2020,7,7,6,88,88,88
2020,7,7,7,31,31,31
2020,7,7,8,39,39,39
2020,7,7,9,36,36,36
2020,7,7,10,36,36,36
2020,7,7,11,37,37,37
2020,7,7,12,36,36,36
2020,7,7,13,24,24,24
2020,7,7,14,23,23,23
2020,7,7,15,73,73,73
2020,7,7,16,40,40,40
2020,7,7,17,58,58,58
2020,7,7,18,59,59,59
2020,7,7,19,67,67,67
2020,7,7,20,84,84,84
2020,7,7,21,93,93,93
2020,7,7,22,93,93,93
2020,7,7,23,93,93,93
2020,7,7,24,91,91,91
2020,7,8,1,92,92,92
2020,7,8,2,92,92,92
2020,7,8,3,92,92,92
2020,7,8,4,90,90,90
2020,7,8,5,85,85,85
2020,7,8,6,88,88,88
2020,7,8,7,85,85,85
2020,7,8,8,80,80,80
2020,7,8,9,75,75,75
2020,7,8,10,69,69,69
2020,7,8,11,58,58,58
2020,7,8,12,44,44,44
2020,7,8,13,43,43,43
2020,7,8,14,39,39,39
2020,7,8,15,66,66,66
2020,7,8,16,76,76,76
2020,7,8,17,75,75,75
2020,7,8,18,89,89,89
2020,7,8,19,79,79,79
2020,7,8,20,65,65,65
2020,7,8,21,83,83,83
2020,7,8,22,82,82,82
2020,7,8,23,93,93,93
2020,7,8,24,92,92,92
2020,7,9,1,81,81,81
2020,7,9,2,82,82,82
2020,7,9,3,84,84,84
2020,7,9,4,85,85,85
2020,7,9,5,84,84,84
2020,7,9,6,88,88,88
2020,7,9,7,86,86,86
2020,7,9,8,79,79,79
2020,7,9,9,72,72,72
2020,7,9,10,66,66,66
2020,7,9,11,61,61,61
2020,7,9,12,47,47,47
2020,7,9,13,50,50,50
2020,7,9,14,50,50,50
2020,7,9,15,71,71,71
2020,7,9,16,85,85,85
2020,7,9,17,92,92,92
2020,7,9,18,90,90,90
2020,7,9,19,88,88,88
2020,7,9,20,92,92,92
2020,7,9,21,90,90,90
2020,7,9,22,93,93,93
2020,7,9,23,93,93,93
2020,7,9,24,93,93,93
2020,7,10,1,93,93,93
2020,7,10,2,93,93,93
2020,7,10,3,93,93,93
2020,7,10,4,91,91,91
2020,7,10,5,90,90,90
2020,7,10,6,94,94,94
2020,7,10,7,87,87,87
2020,7,10,8,71,71,71
2020,7,10,9,54,54,54
2020,7,10,10,37,37,37
2020,7,10,11,36,36,36
2020,7,10,12,17,17,17
2020,7,10,13,17,17,17
2020,7,10,14,17,17,17
2020,7,10,15,17,17,17
2020,7,10,16,39,39,39
2020,7,10,17,7,7,7
2020,7,10,18,7,7,7
2020,7,10,19,5,5,5
2020,7,10,20,5,5,5
2020,7,10,21,5,5,5
2020,7,10,22,5,5,5
2020,7,10,23,5,5,5
2020,7,10,24,5,5,5
2020,7,11,1,7,7,7
2020,7,11,2,7,7,7
2020,7,11,3,5,5,5
2020,7,11,4,6,6,6
2020,7,11,5,7,7,7
2020,7,11,6,28,28,28
2020,7,11,7,28,28,28
2020,7,11,8,36,36,36
2020,7,11,9,36,36,36
2020,7,11,10,36,36,36
2020,7,11,11,36,36,36
2020,7,11,12,17,17,17
2020,7,11,13,17,17,17
2020,7,11,14,17,17,17
2020,7,11,15,19,19,19
2020,7,11,16,8,8,8
2020,7,11,17,9,9,9
2020,7,11,18,8,8,8
2020,7,11,19,5,5,5
2020,7,11,20,5,5,5
2020,7,11,21,5,5,5
2020,7,11,22,5,5,5
2020,7,11,23,5,5,5
2020,7,11,24,5,5,5
2020,7,12,1,7,7,7
2020,7,12,2,9,9,9
2020,7,12,3,14,14,14
2020,7,12,4,5,5,5
2020,7,12,5,5,5,5
2020,7,12,6,28,28,28
2020,7,12,7,28,28,28
2020,7,12,8,38,38,38
2020,7,12,9,36,36,36
2020,7,12,10,36,36,36
2020,7,12,11,36,36,36
2020,7,12,12,36,36,36
2020,7,12,13,17,17,17
2020,7,12,14,17,17,17
2020,7,12,15,17,17,17
2020,7,12,16,7,7,7
2020,7,12,17,7,7,7
2020,7,12,18,24,24,24
2020,7,12,19,42,42,42
2020,7,12,20,46,46,46
2020,7,12,21,64,64,64
2020,7,12,22,85,85,85
2020,7,12,23,90,90,90
2020,7,12,24,92,92,92
2020,7,13,1,93,93,93
2020,7,13,2,93,93,93
2020,7,13,3,93,93,93
2020,7,13,4,92,92,92
2020,7,13,5,92,92,92
2020,7,13,6,97,97,97
2020,7,13,7,97,97,97
2020,7,13,8,94,94,94
2020,7,13,9,93,93,93
2020,7,13,10,89,89,89
2020,7,13,11,86,86,86
2020,7,13,12,79,79,79
2020,7,13,13,83,83,83
2020,7,13,14,85,85,85
2020,7,13,15,86,86,86
2020,7,13,16,85,85,85
2020,7,13,17,85,85,85
2020,7,13,18,91,91,91
2020,7,13,19,91,91,91
2020,7,13,20,86,86,86
2020,7,13,21,82,82,82
2020,7,13,22,90,90,90
2020,7,13,23,91,91,91
2020,7,13,24,92,92,92
2020,7,14,1,91,91,91
2020,7,14,2,90,90,90
2020,7,14,3,81,81,81
2020,7,14,4,83,83,83
2020,7,14,5,81,81,81
2020,7,14,6,85,85,85
2020,7,14,7,83,83,83
2020,7,14,8,53,53,53
2020,7,14,9,37,37,37
2020,7,14,10,36,36,36
2020,7,14,11,36,36,36
2020,7,14,12,44,44,44
2020,7,14,13,38,38,38
2020,7,14,14,42,42,42
2020,7,14,15,53,53,53
2020,7,14,16,66,66,66
2020,7,14,17,73,73,73
2020,7,14,18,77,77,77
2020,7,14,19,77,77,77
2020,7,14,20,83,83,83
2020,7,14,21,88,88,88
2020,7,14,22,93,93,93
2020,7,14,23,75,75,75
2020,7,14,24,67,67,67
2020,7,15,1,82,82,82
2020,7,15,2,87,87,87
2020,7,15,3,93,93,93
2020,7,15,4,93,93,93
2020,7,15,5,93,93,93
2020,7,15,6,96,96,96
2020,7,15,7,97,97,97
2020,7,15,8,92,92,92
2020,7,15,9,72,72,72
2020,7,15,10,68,68,68
2020,7,15,11,80,80,80
2020,7,15,12,82,82,82
2020,7,15,13,85,85,85
2020,7,15,14,87,87,87
2020,7,15,15,91,91,91
2020,7,15,16,88,88,88
2020,7,15,17,92,92,92
2020,7,15,18,93,93,93
2020,7,15,19,92,92,92
2020,7,15,20,92,92,92
2020,7,15,21,93,93,93
2020,7,15,22,80,80,80
2020,7,15,23,64,64,64
2020,7,15,24,48,48,48
2020,7,16,1,63,63,63
2020,7,16,2,84,84,84
2020,7,16,3,92,92,92
2020,7,16,4,93,93,93
2020,7,16,5,93,93,93
2020,7,16,6,97,97,97
2020,7,16,7,96,96,96
2020,7,16,8,95,95,95
2020,7,16,9,89,89,89
2020,7,16,10,86,86,86
2020,7,16,11,79,79,79
2020,7,16,12,70,70,70
2020,7,16,13,61,61,61
2020,7,16,14,58,58,58
2020,7,16,15,65,65,65
2020,7,16,16,62,62,62
2020,7,16,17,57,57,57
2020,7,16,18,47,47,47
2020,7,16,19,43,43,43
2020,7,16,20,42,42,42
2020,7,16,21,51,51,51
2020,7,16,22,79,79,79
2020,7,16,23,81,81,81
2020,7,16,24,79,79,79
2020,7,17,1,84,84,84
2020,7,17,2,92,92,92
2020,7,17,3,93,93,93
2020,7,17,4,93,93,93
2020,7,17,5,93,93,93
2020,7,17,6,95,95,95
2020,7,17,7,91,91,91
2020,7,17,8,67,67,67
2020,7,17,9,56,56,56
2020,7,17,10,51,51,51
2020,7,17,11,49,49,49
2020,7,17,12,40,40,40
2020,7,17,13,47,47,47
2020,7,17,14,61,61,61
2020,7,17,15,63,63,63
2020,7,17,16,63,63,63
2020,7,17,17,65,65,65
2020,7,17,18,63,63,63
2020,7,17,19,65,65,65
2020,7,17,20,61,61,61
2020,7,17,21,61,61,61
2020,7,17,22,65,65,65
2020,7,17,23,58,58,58
2020,7,17,24,70,70,70
2020,7,18,1,79,79,79
2020,7,18,2,81,81,81
2020,7,18,3,87,87,87
2020,7,18,4,82,82,82
2020,7,18,5,80,80,80
2020,7,18,6,78,78,78
2020,7,18,7,82,82,82
2020,7,18,8,73,73,73
2020,7,18,9,52,52,52
2020,7,18,10,43,43,43
2020,7,18,11,41,41,41
2020,7,18,12,25,25,25
2020,7,18,13,23,23,23
2020,7,18,14,30,30,30
2020,7,18,15,37,37,37
2020,7,18,16,56,56,56
2020,7,18,17,66,66,66
2020,7,18,18,67,67,67
2020,7,18,19,68,68,68
2020,7,18,20,65,65,65
2020,7,18,21,80,80,80
2020,7,18,22,87,87,87
2020,7,18,23,89,89,89
2020,7,18,24,86,86,86
2020,7,19,1,81,81,81
2020,7,19,2,88,88,88
2020,7,19,3,84,84,84
2020,7,19,4,82,82,82
2020,7,19,5,77,77,77
2020,7,19,6,81,81,81
2020,7,19,7,73,73,73
2020,7,19,8,50,50,50
2020,7,19,9,37,37,37
2020,7,19,10,36,36,36
2020,7,19,11,36,36,36
2020,7,19,12,17,17,17
2020,7,19,13,17,17,17
2020,7,19,14,17,17,17
2020,7,19,15,17,17,17
2020,7,19,16,10,10,10
2020,7,19,17,12,12,12
2020,7,19,18,7,7,7
2020,7,19,19,8,8,8
2020,7,19,20,12,12,12
2020,7,19,21,18,18,18
2020,7,19,22,23,23,23
2020,7,19,23,33,33,33
2020,7,19,24,82,82,82
2020,7,20,1,80,80,80
2020,7,20,2,62,62,62
2020,7,20,3,52,52,52
2020,7,20,4,83,83,83
2020,7,20,5,84,84,84
2020,7,20,6,88,88,88
2020,7,20,7,87,87,87
2020,7,20,8,85,85,85
2020,7,20,9,59,59,59
2020,7,20,10,43,43,43
2020,7,20,11,40,40,40
2020,7,20,12,46,46,46
2020,7,20,13,35,35,35
2020,7,20,14,34,34,34
2020,7,20,15,77,77,77
2020,7,20,16,44,44,44
2020,7,20,17,53,53,53
2020,7,20,18,84,84,84
2020,7,20,19,83,83,83
2020,7,20,20,82,82,82
2020,7,20,21,88,88,88
2020,7,20,22,92,92,92
2020,7,20,23,93,93,93
2020,7,20,24,92,92,92
2020,7,21,1,91,91,91
2020,7,21,2,92,92,92
2020,7,21,3,92,92,92
2020,7,21,4,92,92,92
2020,7,21,5,92,92,92
2020,7,21,6,95,95,95
2020,7,21,7,106,106,106
2020,7,21,8,101,101,101
2020,7,21,9,66,66,66
2020,7,21,10,50,50,50
2020,7,21,11,40,40,40
2020,7,21,12,28,28,28
2020,7,21,13,32,32,32
2020,7,21,14,31,31,31
2020,7,21,15,33,33,33
2020,7,21,16,7,7,7
2020,7,21,17,7,7,7
2020,7,21,18,13,13,13
2020,7,21,19,42,42,42
2020,7,21,20,46,46,46
2020,7,21,21,46,46,46
2020,7,21,22,31,31,31
2020,7,21,23,65,65,65
2020,7,21,24,77,77,77
2020,7,22,1,76,76,76
2020,7,22,2,43,43,43
2020,7,22,3,20,20,20
2020,7,22,4,5,5,5
2020,7,22,5,12,12,12
2020,7,22,6,30,30,30
2020,7,22,7,28,28,28
2020,7,22,8,36,36,36
2020,7,22,9,36,36,36
2020,7,22,10,36,36,36
2020,7,22,11,36,36,36
2020,7,22,12,36,36,36
2020,7,22,13,17,17,17
2020,7,22,14,17,17,17
2020,7,22,15,17,17,17
2020,7,22,16,7,7,7
2020,7,22,17,7,7,7
2020,7,22,18,7,7,7
2020,7,22,19,5,5,5
2020,7,22,20,5,5,5
2020,7,22,21,13,13,13
2020,7,22,22,57,57,57
2020,7,22,23,60,60,60
2020,7,22,24,65,65,65
2020,7,23,1,72,72,72
2020,7,23,2,70,70,70
2020,7,23,3,54,54,54
2020,7,23,4,37,37,37
2020,7,23,5,30,30,30
2020,7,23,6,41,41,41
2020,7,23,7,39,39,39
2020,7,23,8,44,44,44
2020,7,23,9,39,39,39
2020,7,23,10,38,38,38
2020,7,23,11,37,37,37
2020,7,23,12,18,18,18
2020,7,23,13,18,18,18
2020,7,23,14,17,17,17
2020,7,23,15,70,70,70
2020,7,23,16,36,36,36
2020,7,23,17,37,37,37
2020,7,23,18,36,36,36
2020,7,23,19,16,16,16
2020,7,23,20,22,22,22
2020,7,23,21,22,22,22
2020,7,23,22,22,22,22
2020,7,23,23,27,27,27
2020,7,23,24,32,32,32
2020,7,24,1,29,29,29
2020,7,24,2,33,33,33
2020,7,24,3,36,36,36
2020,7,24,4,44,44,44
2020,7,24,5,42,42,42
2020,7,24,6,64,64,64
2020,7,24,7,47,47,47
2020,7,24,8,52,52,52
2020,7,24,9,41,41,41
2020,7,24,10,40,40,40
2020,7,24,11,38,38,38
2020,7,24,12,20,20,20
2020,7,24,13,20,20,20
2020,7,24,14,19,19,19
2020,7,24,15,71,71,71
2020,7,24,16,8,8,8
2020,7,24,17,12,12,12
2020,7,24,18,18,18,18
2020,7,24,19,25,25,25
2020,7,24,20,29,29,29
2020,7,24,21,38,38,38
2020,7,24,22,25,25,25
2020,7,24,23,30,30,30
2020,7,24,24,33,33,33
2020,7,25,1,19,19,19
2020,7,25,2,21,21,21
2020,7,25,3,42,42,42
2020,7,25,4,45,45,45
2020,7,25,5,43,43,43
2020,7,25,6,48,48,48
2020,7,25,7,68,68,68
2020,7,25,8,75,75,75
2020,7,25,9,72,72,72
2020,7,25,10,40,40,40
2020,7,25,11,37,37,37
2020,7,25,12,18,18,18
2020,7,25,13,21,21,21
2020,7,25,14,72,72,72
2020,7,25,15,68,68,68
2020,7,25,16,24,24,24
2020,7,25,17,20,20,20
2020,7,25,18,9,9,9
2020,7,25,19,8,8,8
2020,7,25,20,7,7,7
2020,7,25,21,11,11,11
2020,7,25,22,26,26,26
2020,7,25,23,27,27,27
2020,7,25,24,40,40,40
2020,7,26,1,79,79,79
2020,7,26,2,76,76,76
2020,7,26,3,72,72,72
2020,7,26,4,64,64,64
2020,7,26,5,58,58,58
2020,7,26,6,70,70,70
2020,7,26,7,46,46,46
2020,7,26,8,82,82,82
2020,7,26,9,68,68,68
2020,7,26,10,68,68,68
2020,7,26,11,67,67,67
2020,7,26,12,64,64,64
2020,7,26,13,70,70,70
2020,7,26,14,70,70,70
2020,7,26,15,64,64,64
2020,7,26,16,51,51,51
2020,7,26,17,51,51,51
2020,7,26,18,65,65,65
2020,7,26,19,14,14,14
2020,7,26,20,15,15,15
2020,7,26,21,20,20,20
2020,7,26,22,34,34,34
2020,7,26,23,83,83,83
2020,7,26,24,82,82,82
2020,7,27,1,83,83,83
2020,7,27,2,81,81,81
2020,7,27,3,83,83,83
2020,7,27,4,87,87,87
2020,7,27,5,84,84,84
2020,7,27,6,149,149,149
2020,7,27,7,145,145,145
2020,7,27,8,144,144,144
2020,7,27,9,118,118,118
2020,7,27,10,85,85,85
2020,7,27,11,77,77,77
2020,7,27,12,33,33,33
2020,7,27,13,38,38,38
2020,7,27,14,45,45,45
2020,7,27,15,78,78,78
2020,7,27,16,36,36,36
2020,7,27,17,43,43,43
2020,7,27,18,67,67,67
2020,7,27,19,62,62,62
2020,7,27,20,54,54,54
2020,7,27,21,83,83,83
2020,7,27,22,93,93,93
2020,7,27,23,92,92,92
2020,7,27,24,91,91,91
2020,7,28,1,90,90,90
2020,7,28,2,91,91,91
2020,7,28,3,92,92,92
2020,7,28,4,93,93,93
2020,7,28,5,93,93,93
2020,7,28,6,97,97,97
2020,7,28,7,97,97,97
2020,7,28,8,99,99,99
2020,7,28,9,93,93,93
2020,7,28,10,92,92,92
2020,7,28,11,82,82,82
2020,7,28,12,74,74,74
2020,7,28,13,58,58,58
2020,7,28,14,81,81,81
2020,7,28,15,79,79,79
2020,7,28,16,45,45,45
2020,7,28,17,38,38,38
2020,7,28,18,52,52,52
2020,7,28,19,48,48,48
2020,7,28,20,53,53,53
2020,7,28,21,85,85,85
2020,7,28,22,91,91,91
2020,7,28,23,91,91,91
2020,7,28,24,90,90,90
2020,7,29,1,80,80,80
2020,7,29,2,75,75,75
2020,7,29,3,81,81,81
2020,7,29,4,83,83,83
2020,7,29,5,86,86,86
2020,7,29,6,90,90,90
2020,7,29,7,88,88,88
2020,7,29,8,80,80,80
2020,7,29,9,57,57,57
2020,7,29,10,55,55,55
2020,7,29,11,50,50,50
2020,7,29,12,45,45,45
2020,7,29,13,35,35,35
2020,7,29,14,38,38,38
2020,7,29,15,43,43,43
2020,7,29,16,54,54,54
2020,7,29,17,63,63,63
2020,7,29,18,70,70,70
2020,7,29,19,14,14,14
2020,7,29,20,18,18,18
2020,7,29,21,34,34,34
2020,7,29,22,34,34,34
2020,7,29,23,64,64,64
2020,7,29,24,57,57,57
2020,7,30,1,54,54,54
2020,7,30,2,53,53,53
2020,7,30,3,41,41,41
2020,7,30,4,40,40,40
2020,7,30,5,46,46,46
2020,7,30,6,55,55,55
2020,7,30,7,54,54,54
2020,7,30,8,46,46,46
2020,7,30,9,43,43,43
2020,7,30,10,37,37,37
2020,7,30,11,36,36,36
2020,7,30,12,17,17,17
2020,7,30,13,72,72,72
2020,7,30,14,73,73,73
2020,7,30,15,69,69,69
2020,7,30,16,34,34,34
2020,7,30,17,32,32,32
2020,7,30,18,46,46,46
2020,7,30,19,44,44,44
2020,7,30,20,53,53,53
2020,7,30,21,41,41,41
2020,7,30,22,80,80,80
2020,7,30,23,82,82,82
2020,7,30,24,69,69,69
2020,7,31,1,89,89,89
2020,7,31,2,91,91,91
2020,7,31,3,92,92,92
2020,7,31,4,93,93,93
2020,7,31,5,93,93,93
2020,7,31,6,97,97,97
2020,7,31,7,97,97,97
2020,7,31,8,108,108,108
2020,7,31,9,112,112,112
2020,7,31,10,95,95,95
2020,7,31,11,91,91,91
2020,7,31,12,83,83,83
2020,7,31,13,83,83,83
2020,7,31,14,84,84,84
2020,7,31,15,87,87,87
2020,7,31,16,92,92,92
2020,7,31,17,92,92,92
2020,7,31,18,84,84,84
2020,7,31,19,83,83,83
2020,7,31,20,80,80,80
2020,7,31,21,82,82,82
2020,7,31,22,83,83,83
2020,7,31,23,85,85,85
2020,7,31,24,84,84,84
2020,8,1,1,83,83,83
2020,8,1,2,88,88,88
2020,8,1,3,89,89,89
2020,8,1,4,90,90,90
2020,8,1,5,90,90,90
2020,8,1,6,106,106,106
2020,8,1,7,124,124,124
2020,8,1,8,146,146,146
2020,8,1,9,127,127,127
2020,8,1,10,124,124,124
2020,8,1,11,120,120,120
2020,8,1,12,86,86,86
2020,8,1,13,85,85,85
2020,8,1,14,90,90,90
2020,8,1,15,94,94,94
2020,8,1,16,86,86,86
2020,8,1,17,72,72,72
2020,8,1,18,56,56,56
2020,8,1,19,54,54,54
2020,8,1,20,53,53,53
2020,8,1,21,54,54,54
2020,8,1,22,67,67,67
2020,8,1,23,71,71,71
2020,8,1,24,74,74,74
2020,8,2,1,92,92,92
2020,8,2,2,92,92,92
2020,8,2,3,92,92,92
2020,8,2,4,93,93,93
2020,8,2,5,93,93,93
2020,8,2,6,108,108,108
2020,8,2,7,128,128,128
2020,8,2,8,151,151,151
2020,8,2,9,142,142,142
2020,8,2,10,140,140,140
2020,8,2,11,131,131,131
2020,8,2,12,97,97,97
2020,8,2,13,105,105,105
2020,8,2,14,110,110,110
2020,8,2,15,113,113,113
2020,8,2,16,96,96,96
2020,8,2,17,96,96,96
2020,8,2,18,59,59,59
2020,8,2,19,34,34,34
2020,8,2,20,29,29,29
2020,8,2,21,27,27,27
2020,8,2,22,67,67,67
2020,8,2,23,74,74,74
2020,8,2,24,68,68,68
2020,8,3,1,58,58,58
2020,8,3,2,39,39,39
2020,8,3,3,32,32,32
2020,8,3,4,29,29,29
2020,8,3,5,24,24,24
2020,8,3,6,33,33,33
2020,8,3,7,59,59,59
2020,8,3,8,89,89,89
2020,8,3,9,69,69,69
2020,8,3,10,109,109,109
2020,8,3,11,109,109,109
2020,8,3,12,65,65,65
2020,8,3,13,65,65,65
2020,8,3,14,64,64,64
2020,8,3,15,71,71,71
2020,8,3,16,12,12,12
2020,8,3,17,13,13,13
2020,8,3,18,18,18,18
2020,8,3,19,7,7,7
2020,8,3,20,10,10,10
2020,8,3,21,11,11,11
2020,8,3,22,7,7,7
2020,8,3,23,8,8,8
2020,8,3,24,6,6,6
2020,8,4,1,27,27,27
2020,8,4,2,18,18,18
2020,8,4,3,26,26,26
2020,8,4,4,28,28,28
2020,8,4,5,26,26,26
2020,8,4,6,48,48,48
2020,8,4,7,53,53,53
2020,8,4,8,58,58,58
2020,8,4,9,58,58,58
2020,8,4,10,57,57,57
2020,8,4,11,53,53,53
2020,8,4,12,39,39,39
2020,8,4,13,36,36,36
2020,8,4,14,36,36,36
2020,8,4,15,36,36,36
2020,8,4,16,32,32,32
2020,8,4,17,32,32,32
2020,8,4,18,63,63,63
2020,8,4,19,73,73,73
2020,8,4,20,76,76,76
2020,8,4,21,60,60,60
2020,8,4,22,91,91,91
2020,8,4,23,90,90,90
2020,8,4,24,84,84,84
2020,8,5,1,81,81,81
2020,8,5,2,78,78,78
2020,8,5,3,69,69,69
2020,8,5,4,71,71,71
2020,8,5,5,76,76,76
2020,8,5,6,79,79,79
2020,8,5,7,80,80,80
2020,8,5,8,62,62,62
2020,8,5,9,49,49,49
2020,8,5,10,42,42,42
2020,8,5,11,40,40,40
2020,8,5,12,24,24,24
2020,8,5,13,24,24,24
2020,8,5,14,25,25,25
2020,8,5,15,24,24,24
2020,8,5,16,17,17,17
2020,8,5,17,11,11,11
2020,8,5,18,17,17,17
2020,8,5,19,5,5,5
2020,8,5,20,7,7,7
2020,8,5,21,21,21,21
2020,8,5,22,8,8,8
2020,8,5,23,5,5,5
2020,8,5,24,7,7,7
2020,8,6,1,35,35,35
2020,8,6,2,27,27,27
2020,8,6,3,17,17,17
2020,8,6,4,5,5,5
2020,8,6,5,13,13,13
2020,8,6,6,32,32,32
2020,8,6,7,33,33,33
2020,8,6,8,36,36,36
2020,8,6,9,38,38,38
2020,8,6,10,36,36,36
2020,8,6,11,37,37,37
2020,8,6,12,17,17,17
2020,8,6,13,17,17,17
2020,8,6,14,17,17,17
2020,8,6,15,19,19,19
2020,8,6,16,11,11,11
2020,8,6,17,9,9,9
2020,8,6,18,17,17,17
2020,8,6,19,5,5,5
2020,8,6,20,5,5,5
2020,8,6,21,5,5,5
2020,8,6,22,7,7,7
2020,8,6,23,24,24,24
2020,8,6,24,72,72,72
2020,8,7,1,65,65,65
2020,8,7,2,56,56,56
2020,8,7,3,46,46,46
2020,8,7,4,49,49,49
2020,8,7,5,51,51,51
2020,8,7,6,55,55,55
2020,8,7,7,66,66,66
2020,8,7,8,71,71,71
2020,8,7,9,71,71,71
2020,8,7,10,73,73,73
2020,8,7,11,70,70,70
2020,8,7,12,40,40,40
2020,8,7,13,28,28,28
2020,8,7,14,35,35,35
2020,8,7,15,34,34,34
2020,8,7,16,35,35,35
2020,8,7,17,36,36,36
2020,8,7,18,58,58,58
2020,8,7,19,52,52,52
2020,8,7,20,42,42,42
2020,8,7,21,45,45,45
2020,8,7,22,84,84,84
2020,8,7,23,85,85,85
2020,8,7,24,82,82,82
2020,8,8,1,77,77,77
2020,8,8,2,63,63,63
2020,8,8,3,50,50,50
2020,8,8,4,47,47,47
2020,8,8,5,48,48,48
2020,8,8,6,51,51,51
2020,8,8,7,51,51,51
2020,8,8,8,48,48,48
2020,8,8,9,37,37,37
2020,8,8,10,37,37,37
2020,8,8,11,36,36,36
2020,8,8,12,18,18,18
2020,8,8,13,18,18,18
2020,8,8,14,17,17,17
2020,8,8,15,17,17,17
2020,8,8,16,7,7,7
2020,8,8,17,12,12,12
2020,8,8,18,19,19,19
2020,8,8,19,6,6,6
2020,8,8,20,14,14,14
2020,8,8,21,5,5,5
2020,8,8,22,7,7,7
2020,8,8,23,10,10,10
2020,8,8,24,13,13,13
2020,8,9,1,9,9,9
2020,8,9,2,12,12,12
2020,8,9,3,13,13,13
2020,8,9,4,13,13,13
2020,8,9,5,18,18,18
2020,8,9,6,35,35,35
2020,8,9,7,31,31,31
2020,8,9,8,29,29,29
2020,8,9,9,37,37,37
2020,8,9,10,36,36,36
2020,8,9,11,36,36,36
2020,8,9,12,36,36,36
2020,8,9,13,17,17,17
2020,8,9,14,17,17,17
2020,8,9,15,17,17,17
2020,8,9,16,7,7,7
2020,8,9,17,7,7,7
2020,8,9,18,17,17,17
2020,8,9,19,5,5,5
2020,8,9,20,5,5,5
2020,8,9,21,5,5,5
2020,8,9,22,5,5,5
2020,8,9,23,5,5,5
2020,8,9,24,5,5,5
2020,8,10,1,5,5,5
2020,8,10,2,5,5,5
2020,8,10,3,5,5,5
2020,8,10,4,5,5,5
2020,8,10,5,26,26,26
2020,8,10,6,36,36,36
2020,8,10,7,31,31,31
2020,8,10,8,30,30,30
2020,8,10,9,37,37,37
2020,8,10,10,36,36,36
2020,8,10,11,41,41,41
2020,8,10,12,51,51,51
2020,8,10,13,33,33,33
2020,8,10,14,31,31,31
2020,8,10,15,33,33,33
2020,8,10,16,59,59,59
2020,8,10,17,54,54,54
2020,8,10,18,33,33,33
2020,8,10,19,23,23,23
2020,8,10,20,31,31,31
2020,8,10,21,85,85,85
2020,8,10,22,85,85,85
2020,8,10,23,91,91,91
2020,8,10,24,81,81,81
2020,8,11,1,88,88,88
2020,8,11,2,83,83,83
2020,8,11,3,91,91,91
2020,8,11,4,92,92,92
2020,8,11,5,84,84,84
2020,8,11,6,97,97,97
2020,8,11,7,97,97,97
2020,8,11,8,97,97,97
2020,8,11,9,98,98,98
2020,8,11,10,98,98,98
2020,8,11,11,97,97,97
2020,8,11,12,88,88,88
2020,8,11,13,87,87,87
2020,8,11,14,87,87,87
2020,8,11,15,86,86,86
2020,8,11,16,87,87,87
2020,8,11,17,89,89,89
2020,8,11,18,90,90,90
2020,8,11,19,91,91,91
2020,8,11,20,91,91,91
2020,8,11,21,92,92,92
2020,8,11,22,93,93,93
2020,8,11,23,93,93,93
2020,8,11,24,92,92,92
2020,8,12,1,93,93,93
2020,8,12,2,93,93,93
2020,8,12,3,93,93,93
2020,8,12,4,93,93,93
2020,8,12,5,93,93,93
2020,8,12,6,96,96,96
2020,8,12,7,95,95,95
2020,8,12,8,87,87,87
2020,8,12,9,65,65,65
2020,8,12,10,50,50,50
2020,8,12,11,44,44,44
2020,8,12,12,30,30,30
2020,8,12,13,20,20,20
2020,8,12,14,17,17,17
2020,8,12,15,70,70,70
